timestamp,day,time,download_mbps,upload_mbps,packet_loss,isp,server_host,server_location,result_url
2023-04-11T23:02:31.000Z,Tuesday,19:2:31,189.70,158.61,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/e581bd72-436d-4db9-a0a1-59ed7ab84cdb
2023-04-11T23:07:29.000Z,Tuesday,19:7:29,270.39,157.22,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/53208fca-92a7-4ecc-9310-9ed55aaf661b
2023-04-11T23:12:25.000Z,Tuesday,19:12:25,208.87,197.93,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/2500d0f8-cb8c-48ff-83b9-9e324a793019
2023-04-11T23:17:32.000Z,Tuesday,19:17:32,185.29,145.96,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/264835cd-731f-406f-a501-7569879f77c9
2023-04-11T23:22:33.000Z,Tuesday,19:22:33,184.08,179.11,0.4830917874396135,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/ec7c9e96-dbf0-47f3-8b34-da3cd7fde4ef
2023-04-11T23:27:32.000Z,Tuesday,19:27:32,192.21,144.18,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/3a71542b-0af1-4c08-8050-cca253ec86ac
2023-04-11T23:32:31.000Z,Tuesday,19:32:31,213.45,70.25,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/c23d973a-03c8-40fa-99cf-cf00e6853b51
2023-04-11T23:37:16.000Z,Tuesday,19:37:16,281.77,144.79,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/2ec57272-6b7c-4263-82ae-570e9f0d0991
2023-04-11T23:42:24.000Z,Tuesday,19:42:24,205.58,180.93,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/c74c5199-d956-4e67-8b1a-45622e3f434e
2023-04-11T23:47:34.000Z,Tuesday,19:47:34,199.95,155.50,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/80223d48-cadb-45c7-8dbb-e52940e7142e
2023-04-11T23:52:19.000Z,Tuesday,19:52:19,200.96,160.69,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/65593ef5-cc4d-4f39-9a16-6094b11eee31
2023-04-11T23:57:36.000Z,Tuesday,19:57:36,197.31,20.67,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/78795fde-16f3-49e8-ae4d-96abe03eb099
2023-04-12T00:02:31.000Z,Tuesday,20:2:31,213.90,89.04,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/fccff428-1f35-4695-9bf7-371c10893c2c
2023-04-12T00:07:28.000Z,Tuesday,20:7:28,164.56,160.61,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/64ea417f-563b-4624-9da9-38daf8f704e3
2023-04-12T00:12:36.000Z,Tuesday,20:12:36,176.43,111.70,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/505b3d0a-553c-49e5-8da0-e880fe466611
2023-04-12T00:17:27.000Z,Tuesday,20:17:27,280.93,147.30,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/ea91f6e9-ef79-4d54-b01a-eca1859f30a9
2023-04-12T00:22:33.000Z,Tuesday,20:22:33,169.83,182.02,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/6e4382d4-15e4-4233-822c-075976d72c7c
2023-04-12T00:27:29.000Z,Tuesday,20:27:29,167.65,117.47,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/fe014790-9ede-41c2-a891-aa231d3a7269
2023-04-12T00:32:32.000Z,Tuesday,20:32:32,204.30,78.50,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/9d1075ac-9dfc-4527-bc1e-000e05df0d10
2023-04-12T00:37:27.000Z,Tuesday,20:37:27,286.35,167.50,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/53332032-df2c-41a7-8e70-046c94129606
2023-04-12T00:42:26.000Z,Tuesday,20:42:26,225.58,132.29,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/f4692d40-d531-456e-95d8-273c4b7d3c02
2023-04-12T00:47:34.000Z,Tuesday,20:47:34,278.43,137.26,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/1ca6bc6c-c6b5-4562-940f-1691f3a36da5
2023-04-12T00:52:25.000Z,Tuesday,20:52:25,161.13,146.48,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/852b0159-5fce-489b-b72e-357ad5b5483f
2023-04-12T00:57:32.000Z,Tuesday,20:57:32,146.33,20.26,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/282cb2c0-a538-426b-9f0e-2b3bbbefae67
2023-04-12T01:02:30.000Z,Tuesday,21:2:30,141.93,99.09,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/cb5ac7cf-21f7-47ac-b545-a8acaf8bdbc8
2023-04-12T01:07:35.000Z,Tuesday,21:7:35,277.15,121.05,0.36764705882352944,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/a3360bd8-9ef4-4da3-a1d0-e1e2df9ede34
2023-04-12T01:12:32.000Z,Tuesday,21:12:32,152.75,141.29,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/f894cc85-fcb1-496a-82a8-15104d315163
2023-04-12T01:17:26.000Z,Tuesday,21:17:26,270.47,176.35,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/77414ab0-2d01-42c2-8203-0f0b7340b59a
2023-04-12T01:22:25.000Z,Tuesday,21:22:25,201.33,94.13,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/6df9294f-1415-4c2d-a003-b09e5b88503a
2023-04-12T01:27:30.000Z,Tuesday,21:27:30,210.47,149.75,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/f31ef0ef-2c3d-4061-b2b1-da8ada337ff8
2023-04-12T11:46:49.000Z,Wednesday,7:46:49,250.90,238.37,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/0263bb3e-045a-4c23-b500-3e342413cc49
2023-04-12T11:51:42.000Z,Wednesday,7:51:42,277.13,273.73,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/7a2aa47a-24f1-4862-be36-7c8f2a98abce
2023-04-12T11:56:47.000Z,Wednesday,7:56:47,196.62,299.62,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/0a4586a9-2fc6-41c2-ac80-9fab45d71512
2023-04-12T12:01:41.000Z,Wednesday,8:1:41,211.58,303.42,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/794de85c-4553-4d53-8fb8-bd9f8f8f2070
2023-04-12T12:06:46.000Z,Wednesday,8:6:46,148.04,110.03,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/07f77126-171e-4a64-bb6f-fa4fff1724fc
2023-04-12T12:11:40.000Z,Wednesday,8:11:40,209.07,307.56,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/c1f25569-1b50-4976-a992-c360b349cdce
2023-04-12T12:16:46.000Z,Wednesday,8:16:46,251.79,286.04,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/0c92920b-57bb-43dd-8212-3ee3474f7df6
2023-04-12T12:21:55.000Z,Wednesday,8:21:55,223.15,265.78,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/78381f71-6fc0-4212-b8c1-eb98b1b054c0
2023-04-12T12:26:48.000Z,Wednesday,8:26:48,190.79,284.30,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/631397e0-60f1-4fef-a274-38891a0be03d
2023-04-12T12:31:48.000Z,Wednesday,8:31:48,169.01,175.54,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/a0d8ad7b-acf9-46f2-8cb5-9b30a1827c22
2023-04-12T12:36:52.000Z,Wednesday,8:36:52,191.53,66.73,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/e63f0821-3e00-4f07-9e46-8415134a4701
2023-04-12T12:41:47.000Z,Wednesday,8:41:47,273.40,179.28,0,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/0cb27598-aaba-4cca-a139-d514183cea34
2023-04-12T12:46:49.000Z,Wednesday,8:46:49,170.66,173.13,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/c0b53879-ec7b-4a5c-87dd-ed4f20a9b751
2023-04-12T12:51:43.000Z,Wednesday,8:51:43,206.00,170.95,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/ef31c797-80e5-455f-ac45-624cff7e046c
2023-04-12T12:56:49.000Z,Wednesday,8:56:49,196.87,128.30,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/c1a6f33e-1911-45fd-a07c-6d704839efd7
2023-04-12T13:01:51.000Z,Wednesday,9:1:51,182.56,138.24,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/c1960d0f-8bec-4bfa-b343-e30d37a373db
2023-04-12T13:06:49.000Z,Wednesday,9:6:49,230.78,171.22,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/0211427e-df50-4842-a13e-3907a6e7e5b5
2023-04-12T13:11:55.000Z,Wednesday,9:11:55,106.02,155.49,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/50b086c7-825c-4b4f-b9c6-de7238682c93
2023-04-12T13:16:42.000Z,Wednesday,9:16:42,196.07,200.44,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/497681aa-1e92-4809-9594-53739d9d7b77
2023-04-12T13:21:51.000Z,Wednesday,9:21:51,193.14,117.81,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/fc82ea66-6900-4b3a-9bb7-7960cba19cae
2023-04-12T13:26:48.000Z,Wednesday,9:26:48,275.95,160.68,2.6041666666666665,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/92eec9ff-d6e4-4eb3-90c8-d5222958e1d3
2023-04-12T13:31:48.000Z,Wednesday,9:31:48,86.48,163.44,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/c197f0ea-9475-4870-afdb-478fa5e753d9
2023-04-12T13:36:54.000Z,Wednesday,9:36:54,139.50,23.33,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/93ad3156-80a6-4c5e-b91e-d2b4104fcca1
2023-04-12T13:41:43.000Z,Wednesday,9:41:43,207.30,196.62,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/6580d4eb-d6bb-45f8-9fc2-32c91a260cb3
2023-04-12T13:46:42.000Z,Wednesday,9:46:42,164.36,117.62,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/fec32605-5d9b-40ae-8b4a-de0b6119ab53
2023-04-12T13:51:56.000Z,Wednesday,9:51:56,77.40,22.27,0.37453183520599254,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/f958bc43-f67b-4379-9b7d-567c512933ed
2023-04-12T13:56:54.000Z,Wednesday,9:56:54,85.29,23.72,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/a55d5be5-ca53-42bc-a26d-133899bf8af1
2023-04-12T14:01:51.000Z,Wednesday,10:1:51,67.47,22.11,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/4717bf3f-36e8-4eba-a356-32cf03e058dd
2023-04-12T14:06:56.000Z,Wednesday,10:6:56,85.99,21.39,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/fa126988-5111-4726-87d9-1d7108221d17
2023-04-12T14:11:51.000Z,Wednesday,10:11:51,88.18,16.91,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/02b0cc89-c4c4-4e2d-9d99-937b9568ff39
2023-04-12T14:16:55.000Z,Wednesday,10:16:55,104.79,13.09,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/e112c14c-8efe-42c0-964f-d58549faadba
2023-04-12T14:21:52.000Z,Wednesday,10:21:52,95.89,24.78,0.5025125628140703,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/dd2dffea-adde-4b37-a588-b43597be701d
2023-04-12T14:26:53.000Z,Wednesday,10:26:53,85.76,21.77,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/8447a388-df62-4b98-985d-4bcab6979e05
2023-04-12T14:31:56.000Z,Wednesday,10:31:56,96.25,24.95,1.1278195488721805,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/6e3636eb-e775-4c09-96d1-2e001c16a445
2023-04-12T14:36:49.000Z,Wednesday,10:36:49,93.46,23.35,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/b07ed448-6e91-4f4c-96e6-ce188ff6a0a8
2023-04-12T14:41:43.000Z,Wednesday,10:41:43,214.79,20.85,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/d041f800-2436-4026-beaa-45f32884f0aa
2023-04-12T14:46:51.000Z,Wednesday,10:46:51,87.65,24.09,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/f71f8639-1b0d-464c-be95-74cb4a91368a
2023-04-12T14:51:52.000Z,Wednesday,10:51:52,79.75,22.77,0,Verizon Fios,speedtest1.nyc1.nitelusa.net,New York NY,https://www.speedtest.net/result/c/d59c4ebc-86e3-4b04-a786-1616af8a10b8
2023-04-12T14:56:52.000Z,Wednesday,10:56:52,80.72,18.13,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/f7165cec-a6b8-4b7c-88fd-d4ea7cf61f47
2023-04-12T15:01:45.000Z,Wednesday,11:1:45,135.96,163.95,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/613bbea2-1644-4ec7-b734-9e34d00e9c34
2023-04-12T15:06:52.000Z,Wednesday,11:6:52,90.89,18.23,0.411522633744856,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/81ed822a-6c37-4f59-a3b0-6f90d14c8bac
2023-04-12T15:11:54.000Z,Wednesday,11:11:54,75.61,24.44,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/d8cbd334-a1c3-4876-8c1c-85a7867784eb
2023-04-12T15:16:57.000Z,Wednesday,11:16:57,70.64,15.97,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/c89dbf11-c9b3-43ee-91ba-cf062f1952e4
2023-04-12T15:21:52.000Z,Wednesday,11:21:52,158.11,17.05,3.1914893617021276,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/ed6f545a-cbc5-4e90-9ef3-3692fe561295
2023-04-12T15:26:54.000Z,Wednesday,11:26:54,87.71,19.54,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/29741e9e-f150-4deb-893e-59df198edf31
2023-04-12T15:31:56.000Z,Wednesday,11:31:56,87.13,37.65,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/6db600ba-8766-4ef8-be3d-6f7f9029346d
2023-04-12T15:36:54.000Z,Wednesday,11:36:54,59.43,22.24,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/b9e59de6-f41b-4f70-9d1c-4ee684dc6406
2023-04-12T15:41:50.000Z,Wednesday,11:41:50,147.17,109.45,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/7cc4a12d-cccc-47e3-9f54-bccb5f75cabe
2023-04-12T15:46:51.000Z,Wednesday,11:46:51,73.15,28.32,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/01d8df34-9d8a-4a75-8be1-5a57d12e78ff
2023-04-12T15:51:53.000Z,Wednesday,11:51:53,123.36,23.51,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/2f8f97af-38c9-45b7-aacf-a9f70a2e09be
2023-04-12T15:56:55.000Z,Wednesday,11:56:55,91.91,21.51,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/32ee971c-b05a-4074-83fe-c83790985b3b
2023-04-12T16:01:50.000Z,Wednesday,12:1:50,269.06,88.34,0.9345794392523364,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/e872abfa-c502-4617-bdff-3cf93bd01419
2023-04-12T16:07:06.000Z,Wednesday,12:7:6,98.59,25.15,0.37453183520599254,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/7c927bee-8309-4106-853d-5a534999b4f1
2023-04-12T16:11:56.000Z,Wednesday,12:11:56,98.60,15.05,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/ff1dae96-4a1f-4021-8d80-3bf264809606
2023-04-12T16:16:47.000Z,Wednesday,12:16:47,89.39,24.56,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/61bb4b2b-2d09-47cf-9499-a5b3c084a932
2023-04-12T16:21:52.000Z,Wednesday,12:21:52,92.38,10.45,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/952fe673-22f9-4c3e-8fb1-5dab4f6f6c4c
2023-04-12T16:26:55.000Z,Wednesday,12:26:55,189.76,140.53,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/5d11549e-bdb5-4b41-9feb-9a78113bd27c
2023-04-12T16:31:55.000Z,Wednesday,12:31:55,146.43,21.87,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/e02a6a6d-679e-4d57-a245-e0b46173d695
2023-04-12T16:36:55.000Z,Wednesday,12:36:55,138.31,92.82,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/93f918b1-2241-403b-888e-107dcee0475d
2023-04-12T16:41:49.000Z,Wednesday,12:41:49,92.61,25.43,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/ba831189-96b4-48a6-ab48-8af2f25e61bb
2023-04-12T16:46:55.000Z,Wednesday,12:46:55,86.82,17.26,0,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/93a54b25-99e4-4c01-b379-79b94e19c2cc
2023-04-12T16:51:52.000Z,Wednesday,12:51:52,82.80,26.75,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/63066a0e-2587-4762-9467-af59775b4552
2023-04-12T16:56:49.000Z,Wednesday,12:56:49,84.08,29.93,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/48eead70-d0f3-4941-8680-e2772b336dac
2023-04-12T17:01:50.000Z,Wednesday,13:1:50,119.55,39.46,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/27a1c535-7c52-4fbc-827f-2b802eb4add6
2023-04-12T17:06:52.000Z,Wednesday,13:6:52,75.49,28.02,0.5235602094240838,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/bcb03d6a-2810-4dae-ad0c-9e5b4acf83d0
2023-04-12T17:11:55.000Z,Wednesday,13:11:55,77.41,26.57,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/3da4709e-2688-47b3-a605-a46c6fe86842
2023-04-12T17:16:45.000Z,Wednesday,13:16:45,198.15,57.87,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/36444689-8fd6-4540-8d91-2381545361de
2023-04-12T17:21:55.000Z,Wednesday,13:21:55,53.33,23.76,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/a3a9beaa-9669-4b52-969a-698ed5ca28c3
2023-04-12T17:26:51.000Z,Wednesday,13:26:51,53.91,17.15,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/e05c5d14-0364-4a52-b788-c6e50dd19728
2023-04-12T17:31:56.000Z,Wednesday,13:31:56,109.46,79.94,0.37174721189591076,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/8e99a16d-8bb2-4ad6-ade6-9b8e549d0fa1
2023-04-12T17:36:53.000Z,Wednesday,13:36:53,92.11,20.45,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/f8e7538e-e605-4009-9f94-a88592cc88e3
2023-04-12T17:41:53.000Z,Wednesday,13:41:53,77.19,21.86,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/f9412728-f9dc-43ee-9f2a-9c7feb9d3081
2023-04-12T17:46:47.000Z,Wednesday,13:46:47,60.00,19.54,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/2f126e5d-98a8-44b8-add4-57d068bbed08
2023-04-12T17:51:46.000Z,Wednesday,13:51:46,73.72,19.52,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/18c81a71-1b33-4b39-bfb5-71ce5a8311e9
2023-04-12T17:56:56.000Z,Wednesday,13:56:56,103.21,23.91,1.1235955056179776,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/b0d1d564-e08e-4f03-aecb-43894fd50fe9
2023-04-12T18:01:56.000Z,Wednesday,14:1:56,145.12,25.25,1.4981273408239701,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/fa331b61-77e9-41fd-a72f-f8f657fa1432
2023-04-12T18:06:51.000Z,Wednesday,14:6:51,94.41,23.02,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/0164a1b3-d654-417a-b45e-5ae1540223c5
2023-04-12T18:11:49.000Z,Wednesday,14:11:49,282.56,146.74,0.5586592178770949,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/5635cda9-1aa5-4772-9b88-b1081c34bc97
2023-04-12T18:16:48.000Z,Wednesday,14:16:48,165.21,135.89,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/0033eb48-38f7-4acb-a78d-af49e81c9b3c
2023-04-12T18:21:50.000Z,Wednesday,14:21:50,165.10,119.15,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/a46603bc-7559-4a59-a1f0-9663c7b9bad7
2023-04-12T18:26:46.000Z,Wednesday,14:26:46,171.60,119.79,0,Verizon Fios,speedtest.nyc.rr.com,New York NY,https://www.speedtest.net/result/c/000d90da-d320-4ace-9852-7cbb749c424a
2023-04-12T18:31:51.000Z,Wednesday,14:31:51,65.70,113.48,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/84d34e3c-787a-4508-b4aa-4f552ba4e998
2023-04-12T18:36:52.000Z,Wednesday,14:36:52,85.61,11.03,0.5128205128205128,Verizon Fios,speedtestnyc.telebermuda.com,New York NY,https://www.speedtest.net/result/c/bbfaaa20-f3cf-4166-bb87-df9215fa2588
2023-04-12T18:41:54.000Z,Wednesday,14:41:54,117.00,22.10,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/cf90b4f6-a329-4702-9329-9c5464a1aa5d
2023-04-12T18:46:52.000Z,Wednesday,14:46:52,83.30,27.37,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/9fbeb1de-57b9-4e3b-8164-709ec37e12b4
2023-04-12T18:51:43.000Z,Wednesday,14:51:43,297.44,138.97,2.1739130434782608,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/7a517d94-84c5-439a-b64a-8967b0d6d0ea
2023-04-12T18:56:47.000Z,Wednesday,14:56:47,79.80,103.89,0,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/20eb945e-741d-40f3-87e5-6656900396e8
2023-04-12T19:01:56.000Z,Wednesday,15:1:56,83.69,27.91,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/6d784933-3faf-444b-b9fb-dfb0b5b30da8
2023-04-12T19:06:41.000Z,Wednesday,15:6:41,157.43,108.55,1.0526315789473684,Verizon Fios,nyc1-speedtest.webnx.com,New York NY,https://www.speedtest.net/result/c/db87884e-6375-40c3-ad42-a80d385d54f8
2023-04-12T19:11:53.000Z,Wednesday,15:11:53,141.89,17.89,1.4981273408239701,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/ad162892-b620-45c3-ab8d-0d236aa67369
2023-04-12T19:16:54.000Z,Wednesday,15:16:54,73.11,26.26,0,Verizon Fios,speedtest.pilotfiber.com,New York NY,https://www.speedtest.net/result/c/eaed6d55-7ddf-42bd-a870-1d25feb7ff04
2023-04-12T19:21:52.000Z,Wednesday,15:21:52,57.51,18.98,0,Verizon Fios,speedtest.surfshark.com,New York NY,https://www.speedtest.net/result/c/a1f46b39-77bc-478d-b245-4dfeb4e0291b
2023-04-12T19:26:55.000Z,Wednesday,15:26:55,84.17,21.67,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/d1775958-5347-4593-af03-179b5ebd43b8
2023-04-12T19:31:52.000Z,Wednesday,15:31:52,120.31,25.36,2.8708133971291865,Verizon Fios,ny2.speedtest.gslnetworks.com,New York NY,https://www.speedtest.net/result/c/3ca2d50c-94ad-4ff1-83c0-6a74b3136568
2023-04-12T19:36:52.000Z,Wednesday,15:36:52,105.57,22.07,,Verizon Fios,speedtestus.pvdatanet.com,New York NY,https://www.speedtest.net/result/c/3c6c9f16-e7fd-436c-ab0a-bdca0563e734
2023-04-12T19:41:57.000Z,Wednesday,15:41:57,66.96,17.41,0,Verizon Fios,speedgauge2.optonline.net,New York NY,https://www.speedtest.net/result/c/b660f4d7-1cee-4b56-a7c4-f1502d288f15
